qid,name,address,zip,lat,long,url
671,"CDV31 CHU Toulouse Purpan","1 Place du Docteur Joseph Baylac",31555,43.608,1.3978,https://vaccination-covid.keldoc.com/centre-hospitalier-universitaire/toulouse-31000/centre-hospitalier-universitaire-toulouse-site-purpan/centre-hospitalier-universitaire-toulouse-site-purpan?cabinet=16591&specialty=144
600,"CDV31 Colomiers"," Allée du Rouergue",31149,43.6097,1.33014,https://vaccination-covid.keldoc.com/cabinet-medical/colomiers-31770/colomiers/colomiers?cabinet=16672&specialty=144
676,"CDV31 CHU Toulouse La Grave"," Place Lange",31555,43.6008,1.43413,https://vaccination-covid.keldoc.com/centre-hospitalier-universitaire/toulouse-31000/centre-hospitalier-universitaire-toulouse-la-grave-hotel-dieu/centre-hospitalier-universitaire-toulouse-la-grave-hotel-dieu?cabinet=16623&specialty=144
666,"ST JEAN DE VEDAS Clinique St Jean","1 Place de l'Europe",34270,43.5703,3.83534,https://partners.doctolib.fr/centre-depistage-covid/saint-jean-de-vedas/centre-de-vaccination-clinique-saint-jean-sud-de-france-cap-sante-saint-jean-de-vedas?speciality_id=5494&enable_cookies_consent=1
682,"Centre de vaccination - CH Saint Céré","100 Rue du Pré d'Aubié",46251,44.8623,1.88751,https://partners.doctolib.fr/centre-de-sante/saint-cere/centre-de-vaccination-covid-ch-saint-jacques-saint-cere?pid=practice-182766&enable_cookies_consent=1
699,"centre de vaccination de Caussade","12 rue de la Solidarité",82037,44.1621,1.53375,https://partners.doctolib.fr/cabinet-medical/caussade/maison-medicale-de-caussade?speciality_id=5494&enable_cookies_consent=1
714,"CDV31 Villemur sur Tarn","28 Chemin de la Garrigue",31584,43.8594,1.4824,https://vaccination-covid.keldoc.com/cabinet-medical/villemur-sur-tarn-31340/villemur-sur-tarn/centre-de-vaccination-de-villemur-sur-tarn
718,"CDV31 Cazères","7 Rue des Capucins",31135,43.2035,1.0844,https://vaccination-covid.keldoc.com/cabinet-medical/cazeres-31220/cazeres/centre-de-vaccination-de-cazeres
746,"Centre de vaccination St Clément – Clinique du Pic St loup ","96 avenue de Saint-Sauveur",34247,43.7071,3.83157,https://partners.doctolib.fr/centre-de-sante/saint-clement-de-riviere/centre-de-vaccination-saint-clement-clinique-du-pic-saint-loup?speciality_id=5494&enable_cookies_consent=1
748,"CDV31 Auterive","8 Rue Michelet",31033,43.3506,1.48377,https://vaccination-covid.keldoc.com/cabinet-medical/auterive-31190/auterive/centre-de-vaccination-de-auterive
750,"MONTPELLIER Centre vaccination à la Clinique du Millénaire","220 boulevard Pénélope",34172,43.6019,3.91916,https://partners.doctolib.fr/clinique-privee/montpellier/oc-sante-clinique-du-millenaire-vaccination-covid?speciality_id=5494&enable_cookies_consent=1
754,"CDV31 Toulouse Niel","81 Rue Saint Roch",31555,43.5787,1.44696,https://vaccination-covid.keldoc.com/cabinet-medical/toulouse-31000/toulouse-niel/centre-de-vaccination-de-toulouse-niel
782,"CDV31 Fronton","2 Rue de Balouchan",31202,43.8395,1.39315,https://vaccination-covid.keldoc.com/cabinet-medical/fronton-31620/fronton/centre-de-vaccination-de-fronton
812,"CENTRE DE VACCINATION DE VIC-EN-BIGORRE"," L'Octav - Place du Corps Franc Pommies",65460,43.3872,0.0554819,https://partners.doctolib.fr/centre-de-vaccinations-internationales/vic-en-bigorre/centre-de-vaccination-covid-adour-madiran?pid=practice-165058?speciality_id=5494&enable_cookies_consent=1
851,"CDV31 Carbonne","9bis Rue du Pila",31107,43.288,1.22912,https://vaccination-covid.keldoc.com/cabinet-medical/carbonne-31390/carbonne/centre-de-vaccination-de-carbonne
675,"CDV31 - CHU Toulouse Larrey","24 Chemin de Pouvourville",31555,43.5532,1.45683,https://vaccination-covid.keldoc.com/centre-hospitalier-universitaire/toulouse-31000/centre-hospitalier-universitaire-toulouse-larrey/centre-hospitalier-universitaire-toulouse-larrey?cabinet=16622&specialty=144
732,"CDV31 Saint Béat","319 Avenue Gallieni",31471,42.9128,0.692278,https://vaccination-covid.keldoc.com/centre-municipal-de-sante/saint-beat-31440/mediatheque-saint-beat/mediatheque-saint-beat?cabinet=16776&specialty=144
972,"Salle d'animation NOGARO"," place des Arènes",32296,43.7607,-0.0328511,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-165028&enable_cookies_consent=1
973,"Salle Pierre de Montesquiou  CONDOM"," Place du Bataillon de l'Armagnac",32107,43.9579,0.374323,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-165030&enable_cookies_consent=1
990,"MSP ASCLEPIOS - CAZILHAC","1 Rue de la Mairie",11088,43.1853,2.36395,https://partners.doctolib.fr/maison-de-sante/cazilhac/centre-vaccination-msp-asclepios?speciality_id=5494&enable_cookies_consent=1
936,"Centre de vaccination Clinique Toulouse Lautrec","2 Rue Jacques Monod",81004,43.9284,2.1801,https://partners.doctolib.fr/hopital-public/tarn/chic-castres-mazamet-centre-de-vaccination?speciality_id=5494&pid=practice-164870&enable_cookies_consent=1
1020,"CDV31 Ramonville Saint Agne"," Rue Irène Joliot Curie",31446,43.5504,1.48304,https://vaccination-covid.keldoc.com/cabinet-medical/ramonville-saint-agne-31520/centre-de-vaccination-ramonville-saint-agne/centre-de-vaccination-de-ramonville-saint-agne-00d84921944f81a0
988,"BEDARIEUX Clinique 3 Vallées","4 Route de Saint Pons",34028,43.608,3.15058,https://partners.doctolib.fr/centre-depistage-covid/bedarieux/centre-de-vaccination-polyclinique-des-3-vallees-cap-sante?speciality_id=5494&enable_cookies_consent=1
752,"CDV31 Saint Gaudens","2 Place du Foirail",31483,43.1096,0.724206,https://vaccination-covid.keldoc.com/maison-de-sante/st-gaudens-31800/msp-st-gaudens/msp-st-gaudens?cabinet=17007&specialty=144
1130,"Centre de vaccination - Limogne"," Place de l'église",46173,44.3979,1.77037,https://partners.doctolib.fr/centre-de-sante/limogne-en-quercy/centre-de-vaccination-covid-19-msp-limogne?pid=practice-167831&enable_cookies_consent=1
913,"CPTS du Grand Gaillacois - centre de vaccination mairie de Gaillac - salle des Mariages","68 Place d'Hautpoul",81099,43.9017,1.89691,https://partners.doctolib.fr/hopital-public/tarn/chic-castres-mazamet-centre-de-vaccination?speciality_id=5494&pid=practice-164318&enable_cookies_consent=1
1018,"CLERMONT L'HERAULT Centre Hospitalier"," Cours de la Chicane",34079,43.6238,3.4388,https://partners.doctolib.fr/hopital-public/clermont-l'hérault/centre-de-vaccination-hopital-de-clermont-l-herault?pid=practice-164971?speciality_id=5494&enable_cookies_consent=1
977,"Salle des Cordeliers AUCH","3 Rue Camille Desmoulins",32013,43.6479,0.584177,RIEN
1036,"ST PONS DE THOMIERES CASERNE DES SAPEURS POMPIERS","  Chemin du camp Soulel",34284,43.491,2.75983,https://partners.doctolib.fr/centre-de-sante/saint-pons-de-thomieres/centre-de-vaccination-covid-de-saint-pons-de-thomieres?speciality_id=5494&enable_cookies_consent=1
1039,"OLONZAC CASERNE DES SAPEURS POMPIERS"," Route d'Oupia",34189,43.2854,2.74343,https://partners.doctolib.fr/centre-de-sante/olonzac/centre-de-vaccination-covid-d-olonzac?speciality_id=5494&enable_cookies_consent=1
1118,"CDV31 Gragnague","3 Place Bellegarde",31228,43.6824,1.58398,https://vaccination-covid.keldoc.com/cabinet-medical/gragnague-31380/centre-de-vaccination-de-gragnague/centre-de-vaccination-de-gragnague
1126,"MSP Labastide Murat","8 Rue Saint Jacques",46138,44.6487,1.56858,https://partners.doctolib.fr/centre-de-vaccinations-internationales/grenoble/centre-de-vaccination-msp-labastide-murat?speciality_id=5494&enable_cookies_consent=1
1129,"MSP Prayssac","2 Rue du Docteur Charles Blanches",46225,44.5032,1.19208,https://partners.doctolib.fr/centre-depistage-covid/prayssac/centre-de-vaccination-msp-de-prayssac?speciality_id=5494&enable_cookies_consent=1
1163,"centre de vaccination de la Moyenne et Haute vallée de l'Aude","9 Allee des Marronniers",11206,43.0554,2.21413,https://partners.doctolib.fr/centre-de-vaccinations-internationales/limoux/centre-de-vaccination-de-la-moyenne-et-haute-vallee-de-l-aude?speciality_id=5494&enable_cookies_consent=1
1053,"MSP MARVEJOLS"," Rue du Stade",48092,44.5537,3.29198,https://partners.doctolib.fr/centre-de-sante/marvejols/centre-de-vaccination-covid-19-marvejols?speciality_id=5494&enable_cookies_consent=1
1047,"CH Langogne","24 bis Route de la Tuilerie",48080,44.7253,3.84068,https://partners.doctolib.fr/hopital-public/langogne/centre-de-vaccination-covid-19-ch-langogne?speciality_id=5494&enable_cookies_consent=1
1030,"MSP FLORAC","4 Place de l'Ancienne Gare",48061,44.3267,3.59612,https://partners.doctolib.fr/centre-de-sante/florac-trois-rivieres/centre-de-vaccination-covid-msp-florac?pid=practice-166362&enable_cookies_consent=1
1127,"MSP Vayrac"," Place du 11 Novembre 1918",46330,44.9525,1.70526,https://partners.doctolib.fr/centre-de-sante/vayrac/centre-de-vaccination-covid-msp-de-l-uxello?speciality_id=5494&enable_cookies_consent=1
1028,"CHI ESPALION","33 Avenue d'Estaing",12096,44.5266,2.76079,https://partners.doctolib.fr/hopital-public/espalion/centre-de-vaccination-covid-chi-espalion?pid=practice-165128?speciality_id=5494&enable_cookies_consent=1
1203,"Salle polyvalente L'ISLE-JOURDAIN","5 Rue Refractaires et Maquisards",32160,43.6106,1.09017,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-166217&enable_cookies_consent=1
1195,"Salle des fêtes MASSEUBE"," place DASTE",32242,43.4309,0.579554,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-166212&enable_cookies_consent=1
1198,"Hall des expositions EAUZE"," Avenue de la Tenareze",32119,43.8611,0.103246,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-166214&enable_cookies_consent=1
1201,"Salle polyvalente VIC-FEZENSAC"," place du Cheval Blanc",32462,43.7566,0.303466,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-166215&enable_cookies_consent=1
1190,"Centre de vaccination de Lavaur - Centre Hospitalier","1 Place Vialas",81140,43.7005,1.8184,https://partners.doctolib.fr/hopital-public/lavaur/centre-de-vaccination-ch-lavaur?speciality_id=5494&enable_cookies_consent=1
1231,"Centre de vaccination Terre de Camargue"," Rue des Marchands",30003,43.5775,4.19057,https://partners.doctolib.fr/centre-de-sante/aigues-mortes/centre-de-vaccination-covid-aigues-mortes-terre-de-camargue?speciality_id=5494&enable_cookies_consent=1
1189,"Centre de vaccination de Graulhet - Salle le Foulon ","1 Place de la République",81105,43.7611,1.98803,https://partners.doctolib.fr/centre-de-sante/graulhet/centre-de-vaccination-covid-19-graulhet?speciality_id=5494&enable_cookies_consent=1
1167,"centre de vaccination Valence d'Agen","halle jean Baylet Avenue Jean Baylet",82186,44.1082,0.894605,https://partners.doctolib.fr/centre-de-vaccinations-internationales/valence-d'agen/centre-de-vaccination-valence-d-agen?pid=practice-165331?speciality_id=5494&enable_cookies_consent=1
1169,"MSP de La CANOURGUE","5 Place du Pré Commun",48034,44.4312,3.21432,https://partners.doctolib.fr/centre-de-sante/la-canourgue/centre-de-vaccination-covid-msp-la-canourgue?speciality_id=5494&enable_cookies_consent=1
1221,"Centre de Vaccination de Saint Chély d'Apcher","27 Boulevard Guerin d'Apcher",48140,44.8029,3.27037,https://partners.doctolib.fr/centre-de-sante/saint-chely-d-apcher/centre-de-vaccination-covid-saint-chely-d-apcher?speciality_id=5494&enable_cookies_consent=1
1258,"Centre de vaccination CESSENON (Maison de santé)","10 Rue de Caudejo",34074,43.4491,3.05257,https://partners.doctolib.fr/maison-de-sante/cessenon-sur-orb/centre-de-vaccination-covid-19-salle-eglantine?pid=practice-166003&enable_cookies_consent=1
1304,"Polyclinique Le Languedoc","12 Avenue de la Côte des Roses",11262,43.1837,3.02732,https://partners.doctolib.fr/clinique-privee/narbonne/polyclinique-du-languedoc-vaccination-covid?pid=practice-165064&enable_cookies_consent=1
1354,"CH Auch","5 Allée Joseph Gesta",32013,43.6304,0.576379,https://partners.doctolib.fr/hopital-public/auch/centre-de-vaccination-covid-ch-auch?pid=practice-163595&enable_cookies_consent=1
1279,"Centre de vaccination - Montcuq","Espace animation 2 rue des Marronniers",46201,44.3396,1.20557,https://partners.doctolib.fr/centre-de-sante/montcuq/centre-de-vaccination-covid-montcuq-allee-des-marronniers?pid=practice-166113&enable_cookies_consent=1
1257,"Centre de vaccination St Martin de Londres"," Place de la Mairie (Salle des rencontres)",34274,43.7912,3.73291,https://partners.doctolib.fr/centre-de-sante/saint-martin-de-londres/centre-de-vaccination-covid-saint-martin-de-londres?pid=practice-165713&enable_cookies_consent=1
1343,"Centre Vaccination Le Vigan","24 Avenue Emmanuel d’Alzon",30350,43.9924,3.60957,https://partners.doctolib.fr/hopital-public/le-vigan/centre-de-vaccination-covid-19-ch-le-vigan?pid=practice-166656&enable_cookies_consent=1
1280,"MSP Souillac","Salle Joachim du Bellay parvis Saint-Éloi",46309,44.8931,1.4773,https://partners.doctolib.fr/centre-de-sante/souillac/cvsc?pid=practice-166374&enable_cookies_consent=1
1256,"Centre de vaccination Uzès"," Place de l'Evêché - Salle Polyvalente",30334,44.012,4.42203,https://partners.doctolib.fr/centre-de-sante/uzes/centre-de-vaccination-covid-cpts-uzes?pid=practice-165203&enable_cookies_consent=1
1240,"Centre de vaccination Vauvert - Petite Camargue"," Rue Louise Désir - Salle Bizet",30341,43.6965,4.27903,https://partners.doctolib.fr/centre-de-vaccinations-internationales/vauvert/centre-de-vaccination-de-vauvert-petite-camargue?pid=practice-166678&enable_cookies_consent=1
1263,"CH SAINT-AFFRIQUE","88 Avenue Lucien Galtier",12208,43.9575,2.8756,https://partners.doctolib.fr/hopital-public/saint-affrique/centre-hospitalier-emile-borel?pid=practice-165693&enable_cookies_consent=1
1375,"MSP SOUSCEYRAC","6 Allee Gaston Monnerville",46311,44.8725,2.03632,
1399,"Service prévention vaccination","14 place Maréchal Lannes",32013,43.6368,0.585333,
1432,"Centre de vaccination Pyrénées Audoises","6 Rue du Docteur Roueylou",11304,42.8814,2.185,https://partners.doctolib.fr/hopital-public/limoux/centre-hospitalier-de-limoux?pid=practice-52398&enable_cookies_consent=1
1504,"Centre MSP de Pont-Saint-Esprit","368 Avenue Gaston Doumergue",30202,44.2546,4.64353,https://partners.doctolib.fr/centre-de-vaccinations-internationales/pont-saint-esprit/msp-de-pont-saint-esprit-vaccination-covid?pid=practice-171376&enable_cookies_consent=1
1505,"Centre Alès Fil","177 Chemin des Sports",30007,44.1189,4.08864,https://partners.doctolib.fr/centre-de-sante/ales/centre-de-vaccination-covid-19-ales?pid=practice-165321&enable_cookies_consent=1
1506,"Centre MSP Le Jardin des Orantes","2 chemin de virenque",30350,43.9926,3.60725,https://partners.doctolib.fr/centre-de-vaccinations-internationales/le-vigan/msp-jardin-des-orantes-vaccination-covid?pid=practice-171378&enable_cookies_consent=1
1374,"MSP Lamagdelaine","350 Route de Cahors",46149,44.4681,1.48933,https://partners.doctolib.fr/centre-de-sante/lamagdelaine/centre-de-vaccination-covid-msp-les-oliviers?pid=practice-164230&enable_cookies_consent=1
1428,"Centre de vaccination La Prairie","177 Chemin des Sports - Complexe sportif La Prairie Salle Multisport1",30007,44.1189,4.08876,https://partners.doctolib.fr/centre-de-sante/ales/centre-de-vaccination-covid-19-ales?speciality_id=5494&enable_cookies_consent=1
1431,"Maison de santé des Quatre Vallées ","66 Les Vignes",09085,42.9201,1.02846,https://partners.doctolib.fr/maison-de-sante/castillon-en-couserans/centre-de-vaccination-covid-19-msp-de-castillon?pid=practice-169764&enable_cookies_consent=1
1366,"cabinet médical des 5 hameaux ","18 Rue Gaston de Foix",09225,43.1155,1.62692,https://partners.doctolib.fr/cabinet-medical/pamiers/centre-de-vaccination-covid-19-cabinet-medical-de-pamiers?pid=practice-169727&enable_cookies_consent=1
1570,"Centre de vaccination - Cahors ville "," Allée des soupirs",46042,44.4438,1.43325,https://partners.doctolib.fr/centre-de-sante/cahors/centre-de-vaccination-covid-19-ville-de-cahors?pid=practice-173078&enable_cookies_consent=1
1897,"MA - US FOIX / Maison d'Arrêt de Foix","26 Avenue du Général de Gaulle",09122,42.96,1.60973,
1900,"MA - US DE LA MAISON D'ARRET DE NIMES / Maison d'Arrêt de Nîmes","131 Chemin de Tholozan",30189,43.8664,4.356,
1908,"CP - USMP / Centre Pénitentiaire de Perpignan"," Chemin de Mailloles",66136,42.6801,2.86807,
1909,"MA - US  Albi / Maison d'Arrêt d'Albi","30 Rue André Imbert",81004,43.9175,2.12428,
2115,"CDV31 Equipe mobile SDIS31 Vaccibus","49 Chemin de l’Armurié",31149,43.593,1.35735,https://vaccination-covid.keldoc.com/cabinet-medical/colomiers-31770/sdis-vaccibus
2177,"CV éphémère - Saint Géry"," rue principale",46268,44.4785,1.58205,
2185,"Polyclinique Saint Roch","560 Avenue du Colonel Pavelet",34172,43.5828,3.86264,https://partners.doctolib.fr/centre-de-sante/montpellier/centre-de-vaccination-covid-polyclinique-saint-roch-montpellier?pid=practice-180779&enable_cookies_consent=1
2029,"MSP CATUS"," Quai du vert",46064,44.5554,1.33644,https://partners.doctolib.fr/centre-de-sante/catus/centre-de-vaccination-covid-msp-catus?pid=practice-179532&enable_cookies_consent=1
2034,"Centre de vaccination COVID BELLEGARDE - TERRE D'ARGENCE","1 Rue du Cadereau - Salle les Cigales",30034,43.7551,4.51584,https://partners.doctolib.fr/centre-de-sante/bellegarde/centre-de-vaccination-de-bellegarde-les-cigales?pid=practice-177312&enable_cookies_consent=1
1643,"Cabinet médical à Mazères (Pfizer)","32 rue des Tierçaires - Salle du Séminaire",09185,43.2523,1.67742,https://partners.doctolib.fr/centre-de-vaccinations-internationales/mazeres/centre-de-vaccination-covid-19-cabinet-medical-de-mazeres?pid=practice-174807&enable_cookies_consent=1
2105,"Centre de vaccination Pont-Saint-Esprit","70 Avenue Gaston Doumergue ""La Cazerne""",30202,44.2547,4.64715,https://partners.doctolib.fr/centre-de-sante/pont-saint-esprit/centre-de-vaccination-pont-saint-esprit?pid=practice-177076&enable_cookies_consent=1
2033,"Centre de vaccination St Ambroix de Cèze Cévennes"," Boulevard du Portalet - salle polyvalente de la Maison des Associations",30227,44.2618,4.19946,https://partners.doctolib.fr/centre-de-sante/saint-ambroix/centre-de-vaccination-de-saint-ambroix-de-seze-sevennes?pid=practice-176832&enable_cookies_consent=1
2192,"Centre de vaccination Domec Carcassonne","3 Avenue du General Sarrail",11069,43.2178,2.36445,https://partners.doctolib.fr/centre-de-sante/carcassonne/centre-de-vaccination-covid-19-domec-carcassonne?pid=practice-181854&enable_cookies_consent=1
2252,"CDV31 Blagnac Andromède"," chemin du ferradou",31069,43.6553,1.38112,https://vaccination-covid.keldoc.com/cabinet-medical/blagnac-31700/centre-de-vaccination-blagnac
2377,"CENTRE DE VACCINATION - MAIRIE DE MONTPELLIER ","1 Place Georges Frêche",34172,43.598,3.89699,https://partners.doctolib.fr/centre-de-sante/montpellier/centre-de-vaccination-hotel-de-ville-montpellier-reserve-aux-professionnels-de-sante?pid=practice-182407&enable_cookies_consent=1
2405,"CV ephémère Castelnau Montratier","27 Rue Blanié",46063,44.2687,1.35171,
2406,"Salle André BEAUDRAN à MIRANDE","20 Avenue Laplagne",32256,43.5204,0.404369,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-165025&enable_cookies_consent=1
2481,"Centre de vaccination éphémère - ESPERE","5 Rue de Labarthe",46095,44.5083,1.37666,
2193,"Centre de vaccination du narbonnais","74 Avenue Maitre Hubert Mouly",11262,43.1798,3.02274,https://partners.doctolib.fr/centre-examens-de-sante/narbonne/centre-de-vaccination-du-narbonnais?pid=practice-180834&enable_cookies_consent=1
2409,"Centre de vaccination Espace Désiré Rousset","19 Avenue du 11 Novembre",30210,43.9097,4.00082,https://partners.doctolib.fr/centre-de-sante/quissac/centre-de-vaccination-covid-19-ville-de-quissac?pid=practice-180954&enable_cookies_consent=1
2518,"Centre de vaccination CPAM du Gard","14 Rue du Cirque Romain",30189,43.8322,4.35482,https://partners.doctolib.fr/centre-de-sante/nimes/centre-de-vaccination-covid-19-centre-d-examens-de-sante-de-nimes-cpam-du-gard?pid=practice-181819&enable_cookies_consent=1
2167,"Salle polyvalente du Mouzon"," Rue du Général de Gaulle",32013,43.6367,0.587514,https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-165034&enable_cookies_consent=1
2164,"Grand centre Perpignan","12 Avenue du Palais des Expositions",66136,42.7047,2.89341,https://partners.doctolib.fr/centre-de-sante/perpignan/centre-de-vaccination-covid-19-palais-des-expositions?pid=practice-180462&enable_cookies_consent=1
2519,"Centre de grande capacité de Castelsarrasin","12 Avenue Jean Moulin",82033,44.0416,1.11247,https://partners.doctolib.fr/centre-de-sante/castelsarrasin/centre-de-vaccination-covid-19-grande-capacite-de-castelsarrasin?pid=practice-185496&enable_cookies_consent=1
2394,"Centre éphémère SDIS 82","4 Rue Ernest Pecou",82121,44.0407,1.36535,https://partners.doctolib.fr/centre-de-sante/montauban/centre-de-vaccination-covid-19-sdis-82?pid=practice-181850&enable_cookies_consent=1
2588,"Centre de vaccination","33 Lieu Dit le Bourg",46187,44.4553,1.04627,
2619,"VAL DE SOS Opération éphémère"," Chemin de l'Estalié",09334,42.9998,1.70051,
2654,"Centre de Vaccination Trespoux ","9 Vitarelle",46322,44.4141,1.37039,
2655,"Centre de vaccination Lacapelle-Marival"," ",46143,44.7282,1.92801,
2052,"Centre de vaccination - REZE - MSP Loire et Sèvre","42 Avenue de la Libération",44143,47.1912,-1.5497,https://partners.doctolib.fr/centre-de-sante/reze/centre-de-vaccination-covid-19-msp-pole-sante-loire-et-sevre?pid=practice-177634&enable_cookies_consent=1
2614,"PRAT ET BONREPAUX Opération éphémère Vaccination","30 route nationale",09235,42.9052,1.77643,
2663,"Centre de vaccination de Vergèze"," Place de la République",30344,43.7423,4.22073,https://partners.doctolib.fr/vaccination-covid-19/vergeze/centre-de-vaccination-de-vergeze?pid=practice-191526&enable_cookies_consent=1
2616,"SAINT GIRONS _Opération exceptionnelle","3 Place Jean Ibanes",09261,42.9831,1.14606,
2617,"PAMIERS_Opération exceptionnelle","18 Chemin du Stade",09312,43.1004,1.65585,
446,"Centre de Vaccination - Château-Gontier - Saint Fiacre","28 Rue des Martyrs de la Resistance",53062,47.8245,-0.698183,https://partners.doctolib.fr/centre-depistage-covid/chateau-gontier-sur-mayenne/chateaugontier-centre-de-vaccination?speciality_id=5494&enable_cookies_consent=1
1260,"Centre de Vaccination - SAINT-CALAIS - La Maladrerie"," Rue de la Maladrerie",72269,47.9157,0.752232,https://partners.doctolib.fr/hopital-public/saint-calais/centre-de-vaccination-covid-19-de-saint-calais?pid=practice-166974&enable_cookies_consent=1
711,"Centre de vaccination - LAVAL - Salle polyvalente ","30 Place de Herce",53130,48.0654,-0.772294,https://partners.doctolib.fr/centre-de-sante/laval/centres-de-vaccination-de-la-mayenne?pid=practice-164879&enable_cookies_consent=1
1241,"Centre de Vaccination - VILLAINES LA JUHEL - Salle Omnisports","4 Rue Pierre Cadot",53271,48.3443,-0.283277,https://partners.doctolib.fr/etablissement-de-prevention/mayenne/centres-de-vaccination-de-la-mayenne-mayenne?pid=practice-165131&enable_cookies_consent=1
1244,"Centre de Vaccination - EVRON"," Avenue des Sports",53097,48.1524,-0.403651,https://partners.doctolib.fr/etablissement-de-prevention/mayenne/centres-de-vaccination-de-la-mayenne-mayenne?pid=practice-165417&enable_cookies_consent=1
1597,"Centre de vaccination - SAINT PHILBERT de GRAND LIEU - Salle des Marais","4 Allée des Chevrets",44188,47.0414,-1.64429,https://partners.doctolib.fr/centre-de-sante/saint-philbert-de-grand-lieu/centre-de-vaccination-covid-19-spgl-salle-des-marais?pid=practice-175993&enable_cookies_consent=1
716,"Centre de Vaccination - REZE - Confluent","2 Rue Eric Tabarly",44109,47.1951,-1.54743,https://partners.doctolib.fr/clinique-privee/nantes/centre-de-vaccination-covid-hopital-prive-confluent?speciality_id=5494&enable_cookies_consent=1
1722,"Centre de vaccination - BEAUMONT SUR SARTHE - Maison de Santé","8 Avenue du Joncheray",72029,48.2285,0.133278," https://www.maiia.com/centre-de-vaccination/72170-beaumont-sur-sarthe/centre-de-vaccination---beaumont-sur-sarthe"
2558,"Centre de vaccination éphémère de Mauguio","531 Avenue du 8 Mai 1945",34154,43.6219,4.00537,https://partners.doctolib.fr/centre-de-sante/mauguio/centre-de-vaccination-covid-19-commune-de-maugio-carnon?pid=practice-186553&enable_cookies_consent=1
2416,"Centre de Vaccination - NORT SUR ERDRE - Complexe Marie-Amélie le Fur"," Rue Julie-Victoire Daubie",44110,47.4354,-1.50762,https://partners.doctolib.fr/centre-de-sante/nort-sur-erdre/centre-de-vaccination-covid-19-nort-sur-erdre?pid=practice-182157&enable_cookies_consent=1
727,"Centre de Vaccination - CHOLET - Salle des fêtes","2 Avenue Marcel Prat",49099,47.0558,-0.896104,https://partners.doctolib.fr/maison-de-sante/cholet/centre-de-vaccination-covid-19-ville-de-cholet?speciality_id=5494&enable_cookies_consent=1
762,"Centre de vaccination COVID - LA ROCHE SUR YON - Petite salle des fêtes du Bourg-sous-la Roche","80 Rue Émile Baumann",85191,46.6577,-1.40457,https://partners.doctolib.fr/maison-de-sante/la-roche-sur-yon/centre-de-vaccination-de-la-la-roche-sur-yon?speciality_id=5494&enable_cookies_consent=1
842,"Centre de vaccination COVID - MONTAIGU - Salle Dolia"," Allée des Cressonnières",85146,46.9564,-1.30731,https://partners.doctolib.fr/centre-de-sante/montaigu-vendee/centre-de-vaccination-terres-de-montaigu?speciality_id=5494&enable_cookies_consent=1
1246,"Centre de Vaccination - LE MANS – Centre hospitalier – Centre Covid Vaccination","194 Avenue Rubillard",72181,48.0128,0.177577,https://partners.doctolib.fr/hopital-public/le-mans/ch-le-mans-centre-de-vaccination?pid=practice-164583&enable_cookies_consent=1
846,"Centre de vaccination COVID -Luçon - Espace Plaisance"," Chemin de la motte des 4 seigneurs",85128,46.456,-1.18018,https://partners.doctolib.fr/centre-de-vaccinations-internationales/lucon/centre-de-vaccination-de-lucon?speciality_id=5494&enable_cookies_consent=1
811,"Centre de Vaccination COVID - CHATEAUBRIANT - Hall de Béré","1 Rue Brient 1er",44036,47.72,-1.38882,https://partners.doctolib.fr/cabinet-medical/châteaubriant/centre-de-vaccination-covid-chateaubriant?speciality_id=5494&enable_cookies_consent=1
1242,"Centre de Vaccination - MESLAY DU MAINE - Salle Socioculturelle","16 Place de la Poste",53152,47.9513,-0.55258,https://partners.doctolib.fr/etablissement-de-prevention/mayenne/centres-de-vaccination-de-la-mayenne-mayenne?pid=practice-164911&enable_cookies_consent=1
721,"Centre de vaccination - MAMERS - CHICAM"," Route de Mesle",72180,48.3608,0.358813,https://partners.doctolib.fr/centre-de-sante/alencon/centres-de-vaccination-covid-departement-orne-saonois?pid=practice-164388&enable_cookies_consent=1
729,"Centre de Vaccination - SAUMUR - Espace Jean Rostand"," Avenue du Breil",49328,47.2683,-0.0674521,https://partners.doctolib.fr/centre-de-sante/saumur/centre-de-vaccination-covid-19-ville-de-saumur?speciality_id=5494&enable_cookies_consent=1
1132,"Centre de vaccination - SILLE LE GUILLAUME - Centre Maurice Termeau ","34 Rue du Docteur Touchard",72334,48.1828,-0.126216,https://partners.doctolib.fr/centre-de-sante/sille-le-guillaume/centre-de-vaccination-covid-du-pays-de-sille?speciality_id=5494&enable_cookies_consent=1
